model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std,new_brain_score,new_brain_score_std,new_ceiling_score
beit_base_patch16_224.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.drop_path1,0.8789925863194138,0.5309779811835698,0.1804007697335503,0.5225083597516188,0.15604157660394852,0.89324065395063
beitv2_base_patch16_224.in1k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.4.attn.proj_drop,0.8789925863194138,0.573159682626212,0.1660614423515893,0.5640172215375611,0.1436384629397099,0.89324065395063
beitv2_base_patch16_224.in1k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.4.attn.proj_drop,0.8789925863194138,0.5458577425258045,0.134205149357417,0.5371507742545636,0.11608366818517571,0.89324065395063
beit_base_patch16_384.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.2,0.8789925863194138,0.5785604288397571,0.1804272503956119,0.5693318205331429,0.1560644816295962,0.89324065395063
beit_large_patch16_224.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.9.mlp.act,0.8789925863194138,0.480929247107647,0.1400913850036958,0.4732579522462754,0.12117509596491476,0.89324065395063
beit_large_patch16_384.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.9.mlp.act,0.8789925863194138,0.5248208196607782,0.1645383261825818,0.516449411015499,0.14232101042155307,0.89324065395063
beit_large_patch16_512.in22k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.9.mlp.act,0.8789925863194138,0.4929865863808778,0.1502218272036888,0.4851229650902761,0.12993764268196512,0.89324065395063
beitv2_large_patch16_224.in1k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.9.mlp.act,0.8789925863194138,0.4994568109103652,0.1513630712808469,0.49148998316999254,0.13092478661351648,0.89324065395063
beitv2_large_patch16_224.in1k_ft_in22k_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.9.mlp.act,0.8789925863194138,0.503558773677425,0.1491687085675029,0.49552651559342964,0.12902672477078234,0.89324065395063
caformer_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.norm2,0.8789925863194138,0.5980711006974585,0.157179043990762,0.5885312779707106,0.13595543893546114,0.89324065395063
caformer_m36.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1,0.8789925863194138,0.6011679181353746,0.1681470982731769,0.5915786981223503,0.14544249647425952,0.89324065395063
caformer_s18.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.downsample.conv,0.8789925863194138,0.5894380542252143,0.1819480159676487,0.5800359370870511,0.15737990094768517,0.89324065395063
caformer_s18.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.4.norm2,0.8789925863194138,0.5947758768229658,0.1858591181929484,0.5852886161604457,0.16076289403799388,0.89324065395063
caformer_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.norm2,0.8789925863194138,0.6164491848187162,0.1912384073613677,0.6066162135610168,0.16541582741565336,0.89324065395063
caformer_s36.sail_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.norm2,0.8789925863194138,0.6105873540129241,0.1763020153432935,0.6008478847262716,0.1524962696847338,0.89324065395063
cait_s24_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.3.norm2,0.8789925863194138,0.6061125090230413,0.1858611988466137,0.5964444179184868,0.16076469374471788,0.89324065395063
cait_xxs24_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.18.norm2,0.8789925863194138,0.5909127376166923,0.1902388535347887,0.5814870978269306,0.16455124155368467,0.89324065395063
cait_xxs36_224.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.3,0.8789925863194138,0.6084296680931359,0.1853170104850575,0.5987246160206756,0.16029398616385684,0.89324065395063
coat_lite_medium.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,serial_blocks3.4.norm2,0.8789925863194138,0.5411073981941362,0.1589567409824128,0.5324762025906639,0.1374930966833244,0.89324065395063
coat_lite_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,serial_blocks3.0.factoratt_crpe,0.8789925863194138,0.4074695790860237,0.1235517714176724,0.4009700382346265,0.10686879680557587,0.89324065395063
coat_lite_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,serial_blocks3.1.norm2,0.8789925863194138,0.5458009240207423,0.1526061768505142,0.5370948620605825,0.13200003786251355,0.89324065395063
coat_lite_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,serial_blocks3.0.factoratt_crpe,0.8789925863194138,0.4713099287010247,0.1088797424006016,0.4637920714363608,0.094177905612683,0.89324065395063
coat_mini.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,crpe4.conv_list.2,0.8789925863194138,0.5041605233871133,0.2562844646517699,0.49611866680295696,0.22167883198296412,0.89324065395063
coat_small.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,serial_blocks4.1.factoratt_crpe.qkv,0.8789925863194138,0.528622230385242,0.200067127927675,0.5201901854972475,0.17305242164192555,0.89324065395063
coat_tiny.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,crpe4.conv_list.2,0.8789925863194138,0.499907284609605,0.1944301808024285,0.4919332713703363,0.16817662140029846,0.89324065395063
coatnet_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.3.norm1,0.8789925863194138,0.5997610364105663,0.1512192978138775,0.5901942575458211,0.130800426620525,0.89324065395063
coatnet_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.4,0.8789925863194138,0.6021532809587519,0.1723395471081207,0.5925483434388198,0.14906884644495122,0.89324065395063
coatnet_bn_0_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.0.shortcut.pool,0.8789925863194138,0.4859733406837013,0.1096105519935456,0.47822158756498107,0.09481003529399588,0.89324065395063
coatnet_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.attn.proj_drop,0.8789925863194138,0.5085815619186612,0.1228371565584685,0.500469185418378,0.10625067511208484,0.89324065395063
coatnet_rmlp_1_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.2,0.8789925863194138,0.5952488118421682,0.1683808300332103,0.5857540074005902,0.14564466785297314,0.89324065395063
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.norm1,0.8789925863194138,0.5907478426088181,0.1708828125540252,0.5813248330567352,0.14780881215102748,0.89324065395063
coatnet_rmlp_2_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.norm1,0.8789925863194138,0.618386631498834,0.1528260338502282,0.6085227560595927,0.1321902079649663,0.89324065395063
coatnet_rmlp_nano_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.1.attn.qkv,0.8789925863194138,0.5726899589630577,0.1398427634218694,0.5635549904291748,0.12096004531040115,0.89324065395063
convit_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.5.attn.v,0.8789925863194138,0.5843974985862981,0.1470714974439331,0.5750757832719038,0.1272126963124974,0.89324065395063
convit_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.5.attn.v,0.8789925863194138,0.5742679232953546,0.1784805287847675,0.5651077846772096,0.15438062235441793,0.89324065395063
convit_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.4.mlp.fc1,0.8789925863194138,0.5951454019103138,0.1893394230495141,0.5856522469589336,0.16377325955740382,0.89324065395063
convmixer_1024_20_ks9_p14.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.11.0.fn.2,0.8789925863194138,0.1984151683474034,0.1332049173338212,0.19525025111578218,0.11521849570191983,0.89324065395063
convmixer_1536_20.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.10.0.fn.1,0.8789925863194138,0.4628639861348816,0.1528012117092068,0.455480849967337,0.13216873751323052,0.89324065395063
convmixer_768_32.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.19.0.fn.0,0.8789925863194138,0.6238114070387881,0.1858255255095182,0.6138610010901757,0.16073383731449684,0.89324065395063
davit_base.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.3.0.cpe1,0.8789925863194138,0.615251217440814,0.1865536985444526,0.60543735494193,0.16136368644751034,0.89324065395063
davit_small.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.3.1.cpe2,0.8789925863194138,0.6099722525370896,0.1786345323525349,0.6002425947244101,0.1545138310960023,0.89324065395063
davit_tiny.msft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.2.1.cpe1.act,0.8789925863194138,0.5659121980295235,0.1655120550675385,0.5568853414537586,0.14316325843755578,0.89324065395063
deit_base_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5748494445831919,0.1670258914052996,0.5656800301281248,0.1444726841634742,0.89324065395063
deit_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5821505453503414,0.1659826956768219,0.5728646711516963,0.14357034928752774,0.89324065395063
deit_small_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5754371641866765,0.1477728608640096,0.566258375025452,0.12781935588497437,0.89324065395063
deit_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5995136318337784,0.1515994342507689,0.5899507993155487,0.1311292339145557,0.89324065395063
deit_tiny_distilled_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm2,0.8789925863194138,0.5965662172280346,0.1592232967190725,0.5870503988738538,0.1377236598758354,0.89324065395063
deit_tiny_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5781540158343839,0.1497597092838164,0.5689318902152304,0.12953792371790343,0.89324065395063
deit3_base_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm2,0.8789925863194138,0.5844364987046358,0.1576087571969057,0.5751141612999668,0.13632712873630423,0.89324065395063
deit3_base_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.2,0.8789925863194138,0.5804723481219363,0.1756249884183479,0.5712132428209035,0.15191066049399765,0.89324065395063
deit3_medium_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5771852829780155,0.1837080439002529,0.5679786096014274,0.158902275457928,0.89324065395063
deit3_medium_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.3.ls1,0.8789925863194138,0.6056559832221171,0.1932424282033555,0.5959951741534376,0.16714924890932445,0.89324065395063
deit3_small_patch16_224.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm1,0.8789925863194138,0.5820913054346404,0.1824795262387098,0.5728063761709594,0.1578396423379246,0.89324065395063
deit3_small_patch16_224.fb_in22k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.1.norm2,0.8789925863194138,0.5800486532141494,0.1705976798347192,0.5707963062639312,0.14756218039259544,0.89324065395063
densenet121.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.denseblock3.denselayer17.norm1.drop,0.8789925863194138,0.6191418021059935,0.1779878989748342,0.6092658809522673,0.15395451146621258,0.89324065395063
densenet161.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.denseblock3.denselayer13.conv2,0.8789925863194138,0.5302443803516156,0.1650133165309796,0.5217864605750043,0.14273186367315016,0.89324065395063
densenet169.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.denseblock3.denselayer17.norm1.drop,0.8789925863194138,0.5445174329095569,0.1567972792448848,0.5358318438959377,0.13562522320009332,0.89324065395063
densenet201.tv_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.denseblock3.denselayer16.norm1,0.8789925863194138,0.5699962191451846,0.158284495877649,0.5609042184127964,0.13691162363214748,0.89324065395063
dla102.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,level4.tree2.tree1.tree1.tree1.bn2,0.8789925863194138,0.5798267366256356,0.1953145903932884,0.5705779294634326,0.16894161074665917,0.89324065395063
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,level4.tree1.tree2.tree2.tree2.tree1.conv2,0.8789925863194138,0.6019273037595704,0.2039988531319199,0.5923259707983906,0.17645325302723508,0.89324065395063
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,level4.tree1.tree1.bn2,0.8789925863194138,0.4895450057255991,0.1518798591748292,0.481736281033935,0.13137179356290998,0.89324065395063
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,level4.tree2.tree2.bn2,0.8789925863194138,0.5229395307332825,0.1389217536597381,0.5145981304981158,0.12016339784840384,0.89324065395063
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,level4.tree2.tree1.tree2.conv2,0.8789925863194138,0.5502313752374636,0.1949636327580612,0.5414546432195836,0.1686380422929162,0.89324065395063
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.conv4_16.c1x1_a.conv,0.8789925863194138,0.6279866869922794,0.1749420442647838,0.6179696812187558,0.1513199330674352,0.89324065395063
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.conv4_15.c1x1_a,0.8789925863194138,0.6249680879192849,0.1816162183866703,0.6149992317721283,0.15709290540035067,0.89324065395063
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.conv5_1.c1x1_w_s2.bn.drop,0.8789925863194138,0.6067281143024166,0.1732092294183244,0.5970502036877269,0.14982109710900984,0.89324065395063
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.conv4_6.c1x1_c.bn.drop,0.8789925863194138,0.6005129805172025,0.167211531140992,0.5909342074038313,0.14463325729783813,0.89324065395063
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.conv4_11.c1x1_a.conv,0.8789925863194138,0.6313372636343402,0.1814567263993627,0.6212668128654635,0.15695494933069568,0.89324065395063
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,features.conv4_19.c1x1_a.conv,0.8789925863194138,0.6162169121180007,0.1855678286322048,0.6063876458384996,0.1605109367854066,0.89324065395063
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.4.token_mixer.pool,0.8789925863194138,0.4957235935405724,0.1617010430864397,0.4878163142917867,0.1398668405848741,0.89324065395063
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.11.token_mixer.pool,0.8789925863194138,0.5088324360384849,0.1908682354595596,0.5007160578490597,0.16509563916336412,0.89324065395063
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.10,0.8789925863194138,0.5848135358271402,0.1458452900898578,0.5754851843092565,0.12615206154327846,0.89324065395063
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.13.mlp.mid.bn.drop,0.8789925863194138,0.5464674953883968,0.144794068537031,0.5377508009588287,0.12524278455568344,0.89324065395063
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.4.mlp.fc1.bn.drop,0.8789925863194138,0.5851100235150074,0.1662913058661414,0.5757769427266747,0.14383728839520776,0.89324065395063
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.7.mlp.mid.bn.drop,0.8789925863194138,0.5693225669766651,0.1685871515185834,0.5602413116594284,0.14582313011736614,0.89324065395063
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stages.2.blocks.10.mlp.fc1.bn.drop,0.8789925863194138,0.5805944620148696,0.1590203924545083,0.5713334088770501,0.1375481534110402,0.89324065395063
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.5.0.bn1.drop,0.8789925863194138,0.4388446889458683,0.1478328627407717,0.4318446842102505,0.12787125581568412,0.89324065395063
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.4.0.bn2.drop,0.8789925863194138,0.5708308258507444,0.1816726943938712,0.5617255123199141,0.1571417555533569,0.89324065395063
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.4.0.bn2.drop,0.8789925863194138,0.6059646550452124,0.174619885121904,0.5962989223571343,0.15104127449714977,0.89324065395063
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,blocks.4.2.bn1.drop,0.8789925863194138,0.5148962967798754,0.1523811685804933,0.5066831940430759,0.13180541205656582,0.89324065395063
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,layers.2.blocks.4.modulation.focal_layers.1,0.8789925863194138,0.5840945202809753,0.1665643436691077,0.574777637768767,0.1440734583922109,0.89324065395063
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,layers.2.blocks.7.modulation.focal_layers.1,0.8789925863194138,0.5816060842569479,0.1950467146609277,0.5723288947486457,0.16870990579510467,0.89324065395063
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,layers.2.blocks.3.modulation.focal_layers.1,0.8789925863194138,0.619450747441685,0.1964758836270359,0.6095698983057652,0.16994609663306143,0.89324065395063
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,layers.2.blocks.6.modulation.focal_layers.1,0.8789925863194138,0.6019006289697288,0.1837270938574125,0.5922997214977025,0.15891875313346018,0.89324065395063
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,layers.2.blocks.9.modulation.focal_layers.1.0,0.8789925863194138,0.6040711636879581,0.201846508643053,0.5944356340507578,0.17459153576331396,0.89324065395063
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,layers.2.blocks.2.modulation.h,0.8789925863194138,0.5853409834168006,0.1686397458647458,0.5760042185907047,0.14586862274307807,0.89324065395063
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stage3.2.branches.2.1.conv1,0.8789925863194138,0.494024712355266,0.1883480759740239,0.4861445319335641,0.16291577230360949,0.89324065395063
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stage4.0.branches.3.0.act2,0.8789925863194138,0.4482541065342048,0.2078229672895422,0.4411040123265325,0.17976100389298924,0.89324065395063
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",131,170,stage4.0.branches.3.0.conv1,0.8789925863194138,0.5030296303370396,0.1953706525466065,0.4950058126101497,0.16899010292773178,0.89324065395063
